team,season,game_index,date,home_away,versus,goals,goals_against,win_loss,overtime,cum_wins,cum_losses,cum_overtime_losses,streak,shots,penalty_in_minutes_against,power_play_goals,power_play_opportunities,short_handed_goals,shots_against,penalty_in_minutes_in_favor,power_play_goals_against,power_play_opportunities_against,short_handed_goals_against,attendance,game_length
BOS,2017.0,2,2016-10-15,A,TOR,1,4,L,,1,1,0,L 1,25,18,1,4,0,24,18,0,4,0,19466.0,143.0
BOS,2017.0,3,2016-10-17,A,WPG,4,1,W,,2,1,0,W 1,25,10,0,4,0,35,8,0,5,0,15296.0,156.0
BOS,2017.0,4,2016-10-20,H,NJD,2,1,W,,3,1,0,W 2,36,6,0,4,0,29,8,1,3,0,17565.0,157.0
BOS,2017.0,5,2016-10-22,H,MTL,2,4,L,,3,2,0,L 1,21,14,1,6,0,29,16,0,5,1,17565.0,156.0
BOS,2017.0,6,2016-10-25,H,MIN,0,5,L,,3,3,0,L 2,27,15,0,3,0,33,13,1,4,0,17565.0,152.0
BOS,2017.0,7,2016-10-26,A,NYR,2,5,L,,3,4,0,L 3,29,14,0,1,0,31,4,2,6,0,18006.0,151.0
BOS,2017.0,8,2016-10-29,A,DET,1,0,W,,4,4,0,W 1,36,12,0,4,0,24,12,0,4,0,20027.0,165.0
BOS,2017.0,9,2016-11-01,A,FLA,2,1,W,,5,4,0,W 2,26,26,0,3,1,34,20,0,7,0,13808.0,164.0
BOS,2017.0,10,2016-11-03,A,TBL,4,3,W,SO,6,4,0,W 3,31,8,1,4,0,30,8,2,4,0,19092.0,184.0
BOS,2017.0,11,2016-11-05,H,NYR,2,5,L,,6,5,0,L 1,37,6,0,3,0,24,6,1,3,2,17565.0,144.0
BOS,2017.0,12,2016-11-07,H,BUF,4,0,W,,7,5,0,W 1,42,11,3,8,0,32,21,0,3,0,17565.0,154.0
BOS,2017.0,13,2016-11-08,A,MTL,2,3,L,,7,6,0,L 1,43,4,1,2,0,23,4,1,2,0,21288.0,153.0
BOS,2017.0,14,2016-11-10,H,CBJ,5,2,W,,8,6,0,W 1,32,4,0,2,0,17,4,0,3,0,17565.0,146.0
BOS,2017.0,15,2016-11-12,A,ARI,2,1,W,,9,6,0,W 2,29,11,0,0,0,32,5,1,3,0,16531.0,155.0
BOS,2017.0,16,2016-11-13,A,COL,2,0,W,,10,6,0,W 3,46,4,0,2,0,21,4,0,2,0,15808.0,151.0
BOS,2017.0,17,2016-11-17,A,MIN,0,1,L,,10,7,0,L 1,25,8,0,2,0,29,6,0,3,0,18774.0,153.0
BOS,2017.0,18,2016-11-19,H,WPG,4,1,W,,11,7,0,W 1,38,10,1,4,0,12,10,0,4,0,17565.0,141.0
BOS,2017.0,19,2016-11-22,H,STL,2,4,L,,11,8,0,L 1,41,4,1,3,1,28,6,0,2,0,17565.0,152.0
BOS,2017.0,20,2016-11-24,A,OTT,1,3,L,,11,9,0,L 2,20,6,1,1,0,26,4,0,2,0,17191.0,149.0
BOS,2017.0,21,2016-11-25,H,CGY,1,2,L,,11,10,0,L 3,36,13,0,4,0,29,19,0,1,0,17565.0,162.0
BUF,2017.0,1,2016-10-13,H,MTL,1,4,L,,0,1,0,L 1,31,6,1,5,0,24,22,0,2,0,19070.0,164.0
BUF,2017.0,2,2016-10-16,A,EDM,6,2,W,,1,1,0,W 1,24,6,2,6,0,33,16,0,1,0,18347.0,159.0
BUF,2017.0,3,2016-10-18,A,CGY,3,4,L,OT,1,1,1,L 1,21,14,1,5,0,34,12,0,6,0,19289.0,155.0
BUF,2017.0,4,2016-10-20,A,VAN,1,2,L,,1,2,1,L 2,27,8,0,5,0,20,10,1,5,0,17809.0,155.0
BUF,2017.0,5,2016-10-25,A,PHI,3,4,L,SO,1,2,2,L 3,25,8,2,4,0,41,8,3,4,0,19209.0,170.0
BUF,2017.0,6,2016-10-27,H,MIN,0,4,L,,1,3,2,L 4,38,4,0,2,0,22,4,0,2,0,18122.0,148.0
BUF,2017.0,7,2016-10-29,H,FLA,3,0,W,,2,3,2,W 1,25,8,2,4,0,33,8,0,4,0,18261.0,154.0
BUF,2017.0,8,2016-10-30,A,WPG,3,1,W,,3,3,2,W 2,28,16,0,1,0,38,6,0,6,0,15294.0,150.0
BUF,2017.0,9,2016-11-01,A,MIN,2,1,W,,4,3,2,W 3,24,2,0,1,0,28,2,1,1,0,18864.0,148.0
BUF,2017.0,10,2016-11-03,H,TOR,1,2,L,,4,4,2,L 1,43,0,0,2,0,29,4,0,0,0,18183.0,155.0
BUF,2017.0,11,2016-11-05,A,OTT,2,1,W,,5,4,2,W 1,32,6,0,1,0,33,2,1,4,0,16225.0,143.0
BUF,2017.0,12,2016-11-07,A,BOS,0,4,L,,5,5,2,L 1,32,21,0,3,0,42,11,3,8,0,17565.0,154.0
BUF,2017.0,13,2016-11-09,H,OTT,1,2,L,SO,5,5,3,L 2,32,4,0,2,0,29,4,0,3,0,17884.0,162.0
BUF,2017.0,14,2016-11-11,H,NJD,1,2,L,OT,5,5,4,L 3,26,12,1,2,0,43,4,0,6,0,18301.0,161.0
BUF,2017.0,15,2016-11-12,A,NJD,2,4,L,,5,6,4,L 4,23,12,0,1,0,27,6,0,5,0,16514.0,154.0
BUF,2017.0,16,2016-11-15,A,STL,1,4,L,,5,7,4,L 5,24,5,1,4,0,31,13,1,1,0,16884.0,150.0
BUF,2017.0,17,2016-11-17,H,TBL,1,4,L,,5,8,4,L 6,33,8,1,5,0,38,12,2,3,0,17870.0,149.0
BUF,2017.0,18,2016-11-19,H,PIT,2,1,W,SO,6,8,4,W 1,33,8,0,4,0,47,12,1,2,0,18817.0,169.0
BUF,2017.0,19,2016-11-21,H,CGY,4,2,W,,7,8,4,W 2,32,6,3,6,0,31,14,0,2,0,17526.0,149.0
BUF,2017.0,20,2016-11-23,H,DET,1,2,L,SO,7,8,5,L 1,33,4,0,3,0,24,6,0,2,0,18360.0,162.0
BUF,2017.0,21,2016-11-25,A,WSH,1,3,L,,7,9,5,L 2,33,6,0,4,0,32,8,1,4,0,18506.0,154.0
CAR,2017.0,1,2016-10-13,A,WPG,4,5,L,OT,0,0,1,L 1,27,12,2,4,0,26,10,1,5,1,15296.0,152.0
CAR,2017.0,2,2016-10-16,A,VAN,3,4,L,OT,0,0,2,L 2,22,4,1,2,0,31,4,0,2,0,17832.0,145.0
CAR,2017.0,3,2016-10-18,A,EDM,2,3,L,,0,1,2,L 3,33,6,0,2,0,28,4,0,3,0,18347.0,150.0
CAR,2017.0,4,2016-10-20,A,CGY,4,2,W,,1,1,2,W 1,32,12,2,8,0,26,16,0,6,0,17652.0,149.0
CAR,2017.0,5,2016-10-22,A,PHI,3,6,L,,1,2,2,L 1,30,10,1,5,0,27,12,1,4,0,19668.0,156.0
CAR,2017.0,6,2016-10-25,A,DET,2,4,L,,1,3,2,L 2,31,4,0,3,0,25,8,0,2,0,20027.0,144.0
CAR,2017.0,7,2016-10-28,H,NYR,3,2,W,,2,3,2,W 1,21,4,1,1,0,30,2,1,2,0,18680.0,141.0
CAR,2017.0,8,2016-10-30,H,PHI,3,4,L,,2,4,2,L 1,29,4,0,2,0,28,4,1,3,1,10353.0,148.0
CAR,2017.0,9,2016-11-01,A,OTT,1,2,L,OT,2,4,3,L 2,33,11,0,3,0,32,13,0,2,0,13049.0,160.0
CAR,2017.0,10,2016-11-05,A,NSH,3,2,W,SO,3,4,3,W 1,25,4,0,3,1,27,6,0,2,0,17113.0,158.0
CAR,2017.0,11,2016-11-06,H,NJD,1,4,L,,3,5,3,L 1,34,6,0,4,0,21,8,0,2,1,8650.0,143.0
CAR,2017.0,12,2016-11-08,A,NJD,2,3,L,SO,3,5,4,L 2,33,6,1,1,0,41,2,0,3,0,12179.0,170.0
CAR,2017.0,13,2016-11-10,H,ANA,2,4,L,,3,6,4,L 3,30,11,0,2,0,27,9,0,3,0,8086.0,152.0
CAR,2017.0,14,2016-11-12,H,WSH,5,1,W,,4,6,4,W 1,38,6,1,6,0,21,14,0,2,0,12436.0,149.0
CAR,2017.0,15,2016-11-15,H,SJS,1,0,W,,5,6,4,W 2,33,2,0,1,0,22,2,0,1,0,8932.0,138.0
CAR,2017.0,16,2016-11-18,H,MTL,3,2,W,,6,6,4,W 3,18,2,0,2,0,33,16,0,1,0,12101.0,147.0
CAR,2017.0,17,2016-11-20,H,WPG,3,1,W,,7,6,4,W 4,40,10,2,7,0,29,18,0,3,0,10809.0,150.0
CAR,2017.0,18,2016-11-22,A,TOR,2,1,W,,8,6,4,W 5,29,6,1,1,1,26,2,0,3,0,18893.0,140.0
CAR,2017.0,19,2016-11-24,A,MTL,1,2,L,,8,7,4,L 1,32,4,0,3,0,22,6,0,2,0,21288.0,146.0
CAR,2017.0,20,2016-11-26,A,OTT,1,2,L,,8,8,4,L 2,33,2,0,1,0,24,2,0,1,0,18042.0,146.0
CBJ,2017.0,1,2016-10-13,H,BOS,3,6,L,,0,1,0,L 1,31,6,1,3,0,37,8,0,2,0,18144.0,149.0
CBJ,2017.0,2,2016-10-15,H,SJS,2,3,L,,0,2,0,L 2,28,10,1,2,0,38,4,1,5,0,16546.0,144.0
CBJ,2017.0,3,2016-10-21,H,CHI,3,2,W,,1,2,0,W 1,28,8,2,2,0,34,4,0,4,0,15789.0,147.0
CBJ,2017.0,4,2016-10-22,A,DAL,3,0,W,,2,2,0,W 2,26,15,0,2,0,32,9,0,5,0,18532.0,150.0
CBJ,2017.0,5,2016-10-25,A,LAK,2,3,L,OT,2,2,1,L 1,21,2,1,1,0,30,2,0,1,0,18230.0,143.0
CBJ,2017.0,6,2016-10-27,A,SJS,1,3,L,,2,3,1,L 2,25,4,0,3,0,29,6,2,2,0,17229.0,150.0
CBJ,2017.0,7,2016-10-28,A,ANA,4,0,W,,3,3,1,W 1,37,15,1,5,0,35,17,0,4,0,15841.0,152.0
CBJ,2017.0,8,2016-11-01,H,DAL,3,2,W,OT,4,3,1,W 2,28,13,1,2,0,38,9,0,4,0,10141.0,147.0
CBJ,2017.0,9,2016-11-04,H,MTL,10,0,W,,5,3,1,W 3,40,4,4,5,0,30,12,0,1,0,14436.0,159.0
CBJ,2017.0,10,2016-11-05,A,STL,1,2,L,OT,5,3,2,L 1,21,15,0,3,0,30,13,0,4,0,18245.0,155.0
CBJ,2017.0,11,2016-11-09,H,ANA,3,2,W,OT,6,3,2,W 1,18,6,0,3,0,32,6,0,3,0,10250.0,159.0
CBJ,2017.0,12,2016-11-10,A,BOS,2,5,L,,6,4,2,L 1,17,4,0,3,0,32,4,0,2,0,17565.0,146.0
CBJ,2017.0,13,2016-11-12,H,STL,8,4,W,,7,4,2,W 1,30,18,1,2,0,37,12,4,5,0,15788.0,154.0
CBJ,2017.0,14,2016-11-15,H,WSH,2,1,W,OT,8,4,2,W 2,27,4,0,3,0,22,6,0,2,0,11738.0,150.0
CBJ,2017.0,15,2016-11-18,H,NYR,4,2,W,,9,4,2,W 3,24,4,0,2,1,27,4,0,2,0,14541.0,147.0
CBJ,2017.0,16,2016-11-20,A,WSH,3,2,W,,10,4,2,W 4,23,6,2,3,0,21,10,1,1,0,18506.0,149.0
CBJ,2017.0,17,2016-11-21,H,COL,2,3,L,OT,10,4,3,L 1,42,2,0,1,0,27,2,0,1,0,10063.0,155.0
CBJ,2017.0,18,2016-11-23,H,CGY,0,2,L,,10,5,3,L 2,34,6,0,4,0,20,8,1,3,0,13140.0,140.0
CBJ,2017.0,19,2016-11-25,A,TBL,5,3,W,,11,5,3,W 1,38,6,1,2,1,28,8,0,1,0,19092.0,155.0
CBJ,2017.0,20,2016-11-26,A,FLA,1,2,L,SO,11,5,4,L 1,37,4,0,2,0,23,4,0,2,0,13573.0,198.0
CGY,2017.0,1,2016-10-12,A,EDM,4,7,L,,0,1,0,L 1,41,19,1,3,2,28,13,1,6,0,18347.0,155.0
CGY,2017.0,2,2016-10-14,H,EDM,3,5,L,,0,2,0,L 2,35,12,0,5,0,29,14,2,4,1,19289.0,148.0
CGY,2017.0,3,2016-10-15,A,VAN,1,2,L,SO,0,2,1,L 3,25,10,0,2,0,31,6,0,4,0,18865.0,162.0
CGY,2017.0,4,2016-10-18,H,BUF,4,3,W,OT,1,2,1,W 1,34,12,0,6,0,21,14,1,5,0,19289.0,155.0
CGY,2017.0,5,2016-10-20,H,CAR,2,4,L,,1,3,1,L 1,26,16,0,6,0,32,12,2,8,0,17652.0,149.0
CGY,2017.0,6,2016-10-22,H,STL,4,6,L,,1,4,1,L 2,27,10,0,3,0,40,8,2,4,0,18076.0,153.0
CGY,2017.0,7,2016-10-24,A,CHI,3,2,W,SO,2,4,1,W 1,31,4,2,5,0,33,10,0,2,0,21348.0,171.0
CGY,2017.0,8,2016-10-25,A,STL,4,1,W,,3,4,1,W 2,30,12,1,3,0,24,8,1,4,0,17337.0,145.0
CGY,2017.0,9,2016-10-28,H,OTT,5,2,W,,4,4,1,W 3,19,8,0,2,0,33,4,2,4,0,18132.0,156.0
CGY,2017.0,10,2016-10-30,H,WSH,1,3,L,,4,5,1,L 1,22,4,0,2,0,29,4,1,2,0,18454.0,145.0
CGY,2017.0,11,2016-11-01,A,CHI,1,5,L,,4,6,1,L 2,34,8,0,4,1,22,8,1,4,0,21166.0,143.0
CGY,2017.0,12,2016-11-03,A,SJS,3,2,W,,5,6,1,W 1,22,12,0,2,0,28,8,1,5,0,17562.0,144.0
CGY,2017.0,13,2016-11-05,A,LAK,0,5,L,,5,7,1,L 1,24,6,0,3,0,39,6,0,3,0,18230.0,150.0
CGY,2017.0,14,2016-11-06,A,ANA,1,4,L,,5,8,1,L 2,26,22,0,2,0,21,20,2,3,0,16218.0,147.0
CGY,2017.0,15,2016-11-10,H,DAL,2,4,L,,5,9,1,L 3,31,13,0,2,0,22,9,1,3,0,18795.0,150.0
CGY,2017.0,16,2016-11-12,H,NYR,1,4,L,,5,10,1,L 4,36,2,1,3,0,28,6,0,2,0,18421.0,141.0
CGY,2017.0,17,2016-11-15,A,MIN,1,0,W,,6,10,1,W 1,27,13,1,6,0,27,19,0,2,0,19048.0,152.0
CGY,2017.0,18,2016-11-16,H,ARI,2,1,W,OT,7,10,1,W 2,24,6,0,3,0,21,8,0,3,0,18202.0,157.0
CGY,2017.0,19,2016-11-18,H,CHI,2,3,L,,7,11,1,L 1,30,2,0,5,0,24,8,1,1,0,18691.0,151.0
CGY,2017.0,20,2016-11-20,A,DET,3,2,W,,8,11,1,W 1,26,4,0,2,0,23,4,0,2,0,20027.0,146.0
CGY,2017.0,21,2016-11-21,A,BUF,2,4,L,,8,12,1,L 1,31,14,0,2,0,32,6,3,6,0,17526.0,149.0
CGY,2017.0,22,2016-11-23,A,CBJ,2,0,W,,9,12,1,W 1,20,8,1,3,0,34,6,0,4,0,13140.0,140.0
CGY,2017.0,23,2016-11-25,A,BOS,2,1,W,,10,12,1,W 2,29,19,0,1,0,36,13,0,4,0,17565.0,162.0
CHI,2017.0,1,2016-10-12,H,STL,2,5,L,,0,1,0,L 1,19,10,1,4,0,33,8,3,5,0,21729.0,149.0
CHI,2017.0,2,2016-10-14,A,NSH,2,3,L,,0,2,0,L 2,24,24,0,4,0,27,20,3,6,0,17256.0,155.0
CHI,2017.0,3,2016-10-15,H,NSH,5,3,W,,1,2,0,W 1,27,4,2,3,0,36,6,1,2,0,21665.0,149.0
CHI,2017.0,4,2016-10-18,H,PHI,7,4,W,,2,2,0,W 2,28,8,2,3,0,27,6,2,4,0,21263.0,146.0
CHI,2017.0,5,2016-10-21,A,CBJ,2,3,L,,2,3,0,L 1,34,4,0,4,0,28,8,2,2,0,15789.0,147.0
CHI,2017.0,6,2016-10-22,H,TOR,5,4,W,SO,3,3,0,W 1,35,4,0,6,0,34,12,1,2,0,21735.0,171.0
CHI,2017.0,7,2016-10-24,H,CGY,2,3,L,SO,3,3,1,L 1,33,10,0,2,0,31,4,2,5,0,21348.0,171.0
CHI,2017.0,8,2016-10-28,A,NJD,3,2,W,OT,4,3,1,W 1,29,8,2,5,0,32,10,1,4,0,13882.0,150.0
CHI,2017.0,9,2016-10-30,H,LAK,3,0,W,,5,3,1,W 2,29,2,2,7,0,32,14,0,2,0,21329.0,143.0
CHI,2017.0,10,2016-11-01,H,CGY,5,1,W,,6,3,1,W 3,22,8,1,4,0,34,8,0,4,1,21166.0,143.0
CHI,2017.0,11,2016-11-03,H,COL,4,0,W,,7,3,1,W 4,21,6,0,2,0,38,4,0,3,0,21580.0,145.0
CHI,2017.0,12,2016-11-05,A,DAL,3,2,W,,8,3,1,W 5,32,12,1,6,0,33,16,0,3,0,18532.0,162.0
CHI,2017.0,13,2016-11-06,H,DAL,4,3,W,OT,9,3,1,W 6,33,8,0,4,0,35,8,1,4,1,21901.0,169.0
CHI,2017.0,14,2016-11-09,A,STL,2,1,W,OT,10,3,1,W 7,30,13,0,5,0,28,15,0,3,0,18704.0,151.0
CHI,2017.0,15,2016-11-11,H,WSH,2,3,L,OT,10,3,2,L 1,34,0,1,2,0,28,4,0,0,1,22075.0,152.0
CHI,2017.0,16,2016-11-13,H,MTL,3,2,W,,11,3,2,W 1,35,6,0,2,0,23,6,1,2,0,21762.0,156.0
CHI,2017.0,17,2016-11-15,A,WPG,0,4,L,,11,4,2,L 1,27,2,0,3,0,24,6,0,1,0,15294.0,146.0
CHI,2017.0,18,2016-11-18,A,CGY,3,2,W,,12,4,2,W 1,24,8,1,1,0,30,2,0,5,0,18691.0,151.0
CHI,2017.0,19,2016-11-19,A,VAN,4,3,W,OT,13,4,2,W 2,32,4,0,3,0,27,6,1,2,1,18865.0,151.0
CHI,2017.0,20,2016-11-21,A,EDM,0,5,L,,13,5,2,L 1,31,8,0,2,0,27,4,2,4,0,18347.0,145.0
CHI,2017.0,21,2016-11-23,A,SJS,1,2,L,,13,6,2,L 2,34,8,0,2,0,35,6,1,4,1,17501.0,147.0
CHI,2017.0,22,2016-11-25,A,ANA,3,2,W,,14,6,2,W 1,25,4,1,2,0,36,4,0,2,0,17174.0,153.0
CHI,2017.0,23,2016-11-26,A,LAK,1,2,L,OT,14,6,3,L 1,19,6,0,3,0,29,6,0,3,0,18435.0,154.0
COL,2017.0,1,2016-10-15,H,DAL,6,5,W,,1,0,0,W 1,33,8,2,3,0,28,6,2,4,0,18007.0,158.0
COL,2017.0,2,2016-10-17,A,PIT,4,3,W,OT,2,0,0,W 2,31,12,2,6,0,31,14,2,5,0,18431.0,161.0
COL,2017.0,3,2016-10-18,A,WSH,0,3,L,,2,1,0,L 1,18,27,0,3,0,40,13,2,5,0,18506.0,149.0
COL,2017.0,4,2016-10-20,A,TBL,4,0,W,,3,1,0,W 1,16,11,0,2,0,27,9,0,3,0,19092.0,147.0
COL,2017.0,5,2016-10-22,A,FLA,2,5,L,,3,2,0,L 1,28,17,1,3,0,38,11,1,6,0,14326.0,152.0
COL,2017.0,6,2016-10-28,H,WPG,0,1,L,,3,3,0,L 2,37,6,0,4,0,21,8,0,3,0,16135.0,144.0
COL,2017.0,7,2016-10-29,A,ARI,3,2,W,,4,3,0,W 1,34,6,1,3,0,26,6,0,4,0,13533.0,146.0
COL,2017.0,8,2016-11-01,H,NSH,1,5,L,,4,4,0,L 1,29,15,0,4,0,36,13,1,5,0,12142.0,146.0
COL,2017.0,9,2016-11-03,A,CHI,0,4,L,,4,5,0,L 2,38,4,0,3,0,21,6,0,2,0,21580.0,145.0
COL,2017.0,10,2016-11-05,H,MIN,1,0,W,,5,5,0,W 1,32,8,1,4,0,32,10,0,3,0,16256.0,154.0
COL,2017.0,11,2016-11-06,A,STL,1,5,L,,5,6,0,L 1,23,20,0,6,0,28,34,1,4,0,17220.0,146.0
COL,2017.0,12,2016-11-08,H,ARI,2,4,L,,5,7,0,L 2,27,13,1,1,0,25,7,1,4,0,13858.0,147.0
COL,2017.0,13,2016-11-11,H,WPG,3,2,W,OT,6,7,0,W 1,28,17,1,5,0,18,15,1,6,0,16517.0,150.0
COL,2017.0,14,2016-11-13,H,BOS,0,2,L,,6,8,0,L 1,21,4,0,2,0,46,4,0,2,0,15808.0,151.0
COL,2017.0,15,2016-11-15,H,LAK,4,1,W,,7,8,0,W 1,30,8,0,4,0,33,10,1,4,0,14805.0,155.0
COL,2017.0,16,2016-11-17,A,DAL,2,3,L,,7,9,0,L 1,36,14,0,2,1,22,2,2,7,0,18237.0,162.0
COL,2017.0,17,2016-11-19,A,MIN,3,2,W,,8,9,0,W 1,37,10,1,2,0,43,4,1,4,0,19238.0,163.0
COL,2017.0,18,2016-11-21,A,CBJ,3,2,W,OT,9,9,0,W 2,27,2,0,1,0,42,2,0,1,0,10063.0,155.0
COL,2017.0,19,2016-11-23,H,EDM,3,6,L,,9,10,0,L 1,28,16,0,2,0,41,8,2,6,0,15185.0,147.0
COL,2017.0,20,2016-11-26,H,VAN,2,3,L,SO,9,10,1,L 2,35,11,0,4,0,31,13,1,3,0,15511.0,159.0
DAL,2017.0,1,2016-10-13,H,ANA,4,2,W,,1,0,0,W 1,20,10,0,4,0,35,8,0,5,1,18532.0,150.0
DAL,2017.0,2,2016-10-15,A,COL,5,6,L,,1,1,0,L 1,28,6,2,4,0,33,8,2,3,0,18007.0,158.0
DAL,2017.0,3,2016-10-18,A,NSH,2,1,W,,2,1,0,W 1,37,8,0,2,0,28,6,1,3,0,17113.0,149.0
DAL,2017.0,4,2016-10-20,H,LAK,3,4,L,OT,2,1,1,L 1,20,29,1,4,0,39,15,1,6,0,18532.0,165.0
DAL,2017.0,5,2016-10-22,H,CBJ,0,3,L,,2,2,1,L 2,32,9,0,5,0,26,15,0,2,0,18532.0,150.0
DAL,2017.0,6,2016-10-25,H,WPG,3,2,W,,3,2,1,W 1,26,10,1,6,0,30,14,1,4,0,18040.0,157.0
DAL,2017.0,7,2016-10-27,A,WPG,1,4,L,,3,3,1,L 1,39,14,1,6,0,36,12,2,7,0,15294.0,151.0
DAL,2017.0,8,2016-10-29,A,MIN,0,4,L,,3,4,1,L 2,29,4,0,3,0,15,4,1,2,1,19031.0,148.0
DAL,2017.0,9,2016-11-01,A,CBJ,2,3,L,OT,3,4,2,L 3,38,9,0,4,0,28,13,1,2,0,10141.0,147.0
DAL,2017.0,10,2016-11-03,H,STL,6,2,W,,4,4,2,W 1,27,24,1,4,0,30,24,0,3,0,18532.0,160.0
DAL,2017.0,11,2016-11-05,H,CHI,2,3,L,,4,5,2,L 1,33,16,0,3,0,32,12,1,6,0,18532.0,162.0
DAL,2017.0,12,2016-11-06,A,CHI,3,4,L,OT,4,5,3,L 2,35,8,1,4,1,33,8,0,4,0,21901.0,169.0
DAL,2017.0,13,2016-11-08,A,WPG,2,8,L,,4,6,3,L 3,30,52,2,5,0,31,42,3,5,1,15294.0,206.0
DAL,2017.0,14,2016-11-10,A,CGY,4,2,W,,5,6,3,W 1,22,9,1,3,0,31,13,0,2,0,18795.0,150.0
DAL,2017.0,15,2016-11-11,A,EDM,3,2,W,,6,6,3,W 2,30,11,1,4,0,42,11,0,3,0,18347.0,150.0
DAL,2017.0,16,2016-11-13,A,VAN,4,5,L,OT,6,6,4,L 1,21,6,0,2,0,30,4,1,3,0,18470.0,153.0
DAL,2017.0,17,2016-11-15,H,NJD,1,2,L,OT,6,6,5,L 2,24,2,0,2,0,33,4,0,1,0,18039.0,144.0
DAL,2017.0,18,2016-11-17,H,COL,3,2,W,,7,6,5,W 1,22,2,2,7,0,36,14,0,2,1,18237.0,162.0
DAL,2017.0,19,2016-11-19,H,EDM,2,5,L,,7,7,5,L 1,33,2,2,6,0,29,10,0,3,0,18352.0,148.0
DAL,2017.0,20,2016-11-21,H,MIN,3,2,W,OT,8,7,5,W 1,32,11,0,2,0,29,9,1,3,0,18532.0,158.0
DAL,2017.0,21,2016-11-23,A,NSH,2,5,L,,8,8,5,L 1,35,6,0,2,1,21,4,1,4,0,17119.0,150.0
DAL,2017.0,22,2016-11-25,H,VAN,2,1,W,,9,8,5,W 1,28,9,0,1,0,31,7,0,2,0,18532.0,150.0
DET,2017.0,1,2016-10-13,A,TBL,4,6,L,,0,1,0,L 1,32,34,1,2,0,36,20,3,6,0,19092.0,167.0
DET,2017.0,2,2016-10-15,A,FLA,1,4,L,,0,2,0,L 2,22,6,0,2,0,38,6,0,2,0,16868.0,155.0
DET,2017.0,3,2016-10-17,H,OTT,5,1,W,,1,2,0,W 1,25,20,2,4,0,32,22,0,3,1,20027.0,153.0
DET,2017.0,4,2016-10-19,A,NYR,2,1,W,,2,2,0,W 2,18,6,1,4,0,33,8,0,4,0,18200.0,148.0
DET,2017.0,5,2016-10-21,H,NSH,5,3,W,,3,2,0,W 3,43,15,2,7,0,33,21,3,4,0,20027.0,154.0
DET,2017.0,6,2016-10-22,H,SJS,3,0,W,,4,2,0,W 4,32,12,0,6,0,30,16,0,4,0,20027.0,147.0
DET,2017.0,7,2016-10-25,H,CAR,4,2,W,,5,2,0,W 5,25,8,0,2,0,31,4,0,3,0,20027.0,144.0
DET,2017.0,8,2016-10-27,A,STL,2,1,W,SO,6,2,0,W 6,27,8,0,5,1,32,10,0,4,0,19229.0,167.0
DET,2017.0,9,2016-10-29,H,BOS,0,1,L,,6,3,0,L 1,24,12,0,4,0,36,12,0,4,0,20027.0,165.0
DET,2017.0,10,2016-10-30,H,FLA,2,5,L,,6,4,0,L 2,36,8,2,5,0,24,10,1,4,1,20027.0,144.0
DET,2017.0,11,2016-11-02,A,PHI,3,4,L,OT,6,4,1,L 3,25,9,0,1,0,40,9,0,1,0,19309.0,152.0
DET,2017.0,12,2016-11-04,H,WPG,3,5,L,,6,5,1,L 4,33,2,0,3,0,31,6,0,0,0,20027.0,163.0
DET,2017.0,13,2016-11-06,H,EDM,1,2,L,,6,6,1,L 5,23,4,1,2,0,28,4,1,2,0,20027.0,148.0
DET,2017.0,14,2016-11-08,A,PHI,3,2,W,SO,7,6,1,W 1,35,9,0,3,0,25,11,1,2,0,19598.0,155.0
DET,2017.0,15,2016-11-10,H,VAN,3,1,W,,8,6,1,W 2,27,6,0,4,0,37,8,0,3,0,20027.0,148.0
DET,2017.0,16,2016-11-12,A,MTL,0,5,L,,8,7,1,L 1,25,8,0,5,0,37,12,2,3,0,21288.0,153.0
DET,2017.0,17,2016-11-15,H,TBL,3,4,L,,8,8,1,L 2,28,13,2,4,0,22,25,1,3,0,20027.0,153.0
DET,2017.0,18,2016-11-18,A,WSH,0,1,L,,8,9,1,L 3,25,7,0,4,0,28,8,0,2,0,18506.0,147.0
DET,2017.0,19,2016-11-20,H,CGY,2,3,L,,8,10,1,L 4,23,4,0,2,0,26,4,0,2,0,20027.0,146.0
DET,2017.0,20,2016-11-23,A,BUF,2,1,W,SO,9,10,1,W 1,24,6,0,2,0,33,4,0,3,0,18360.0,162.0
DET,2017.0,21,2016-11-25,A,NJD,5,4,W,OT,10,10,1,W 2,33,10,0,3,1,19,6,1,5,0,15612.0,158.0
DET,2017.0,22,2016-11-26,H,MTL,1,2,L,OT,10,10,2,L 1,33,4,0,3,0,24,8,0,1,0,20027.0,159.0
EDM,2017.0,1,2016-10-12,H,CGY,7,4,W,,1,0,0,W 1,28,13,1,6,0,41,19,1,3,2,18347.0,155.0
EDM,2017.0,2,2016-10-14,A,CGY,5,3,W,,2,0,0,W 2,29,14,2,4,1,35,12,0,5,0,19289.0,148.0
EDM,2017.0,3,2016-10-16,H,BUF,2,6,L,,2,1,0,L 1,33,16,0,1,0,24,6,2,6,0,18347.0,159.0
EDM,2017.0,4,2016-10-18,H,CAR,3,2,W,,3,1,0,W 1,28,4,0,3,0,33,6,0,2,0,18347.0,150.0
EDM,2017.0,5,2016-10-20,H,STL,3,1,W,,4,1,0,W 2,23,6,0,2,0,35,4,0,3,0,18347.0,150.0
